year/_utc,image,name/_title,name,image/_source,image/_alt,year/_source,name/_text,name/_source,inducted_member
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Billy_Joel_-_Perth_7_November_2006.jpg/75px-Billy_Joel_-_Perth_7_November_2006.jpg,Billy Joel,https://en.wikipedia.org/wiki/Billy_Joel,//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Billy_Joel_-_Perth_7_November_2006.jpg/75px-Billy_Joel_-_Perth_7_November_2006.jpg,Billy Joel - Perth 7 November 2006.jpg,1999,Billy Joel,/wiki/Billy_Joel,
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Curtis_Mayfield.png/75px-Curtis_Mayfield.png,Curtis Mayfield,https://en.wikipedia.org/wiki/Curtis_Mayfield,//upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Curtis_Mayfield.png/75px-Curtis_Mayfield.png,Curtis Mayfield.png,1999,Curtis Mayfield,/wiki/Curtis_Mayfield,
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Paul_McCartney_black_and_white_2010.jpg/75px-Paul_McCartney_black_and_white_2010.jpg,Paul McCartney,https://en.wikipedia.org/wiki/Paul_McCartney,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Paul_McCartney_black_and_white_2010.jpg/75px-Paul_McCartney_black_and_white_2010.jpg,Paul McCartney black and white 2010.jpg,1999,Paul McCartney,/wiki/Paul_McCartney,
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Del_Shannon_1965.jpg/75px-Del_Shannon_1965.jpg,Del Shannon,https://en.wikipedia.org/wiki/Del_Shannon,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Del_Shannon_1965.jpg/75px-Del_Shannon_1965.jpg,Del Shannon 1965.jpg,1999,Del Shannon,/wiki/Del_Shannon,
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Dusty_Springfield_%281966%29b.png/75px-Dusty_Springfield_%281966%29b.png,Dusty Springfield,https://en.wikipedia.org/wiki/Dusty_Springfield,//upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Dusty_Springfield_%281966%29b.png/75px-Dusty_Springfield_%281966%29b.png,Dusty Springfield (1966)b.png,1999,Dusty Springfield,/wiki/Dusty_Springfield,
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Bruce_Springsteen_-_Roskilde_Festival_2012.jpg/75px-Bruce_Springsteen_-_Roskilde_Festival_2012.jpg,Bruce Springsteen,https://en.wikipedia.org/wiki/Bruce_Springsteen,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Bruce_Springsteen_-_Roskilde_Festival_2012.jpg/75px-Bruce_Springsteen_-_Roskilde_Festival_2012.jpg,"Springsteen performing at the Roskilde Festival, Denmark, 2012",1999,Bruce Springsteen,/wiki/Bruce_Springsteen,
Fri Jan 01 00:00:00 GMT 1999,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Staple_Singers_on_Soul_Train.jpg/75px-Staple_Singers_on_Soul_Train.jpg,The Staple Singers,https://en.wikipedia.org/wiki/The_Staple_Singers,//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Staple_Singers_on_Soul_Train.jpg/75px-Staple_Singers_on_Soul_Train.jpg,Staple Singers on Soul Train.jpg,1999,The Staple Singers,/wiki/The_Staple_Singers,"Cleotha Staples, Mavis Staples, Pervis Staples, Pops Staples, and Yvonne Staples. [58]"
Sat Jan 01 00:00:00 GMT 2000,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Eric_Clapton_2.jpg/75px-Eric_Clapton_2.jpg,Eric Clapton,https://en.wikipedia.org/wiki/Eric_Clapton,//upload.wikimedia.org/wikipedia/commons/thumb/1/17/Eric_Clapton_2.jpg/75px-Eric_Clapton_2.jpg,Eric Clapton 2.jpg,2000,Eric Clapton,/wiki/Eric_Clapton,
Sat Jan 01 00:00:00 GMT 2000,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Earth%2C_Wind_%26_Fire_%282%29.jpg/75px-Earth%2C_Wind_%26_Fire_%282%29.jpg,"Earth, Wind & Fire","https://en.wikipedia.org/wiki/Earth,_Wind_%26_Fire",//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Earth%2C_Wind_%26_Fire_%282%29.jpg/75px-Earth%2C_Wind_%26_Fire_%282%29.jpg,"Earth, Wind & Fire (2).jpg",2000,"Earth, Wind & Fire","/wiki/Earth,_Wind_%26_Fire","Philip Bailey, Larry Dunn, Johnny Graham, Ralph Johnson, Al McKay, Fred White, Maurice White, Verdine White, and Andrew Woolfolk. [59]"
Sat Jan 01 00:00:00 GMT 2000,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Lovin_Spoonful_1965.jpg/75px-Lovin_Spoonful_1965.jpg,The Lovin' Spoonful,https://en.wikipedia.org/wiki/The_Lovin%27_Spoonful,//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Lovin_Spoonful_1965.jpg/75px-Lovin_Spoonful_1965.jpg,Lovin Spoonful 1965.jpg,2000,The Lovin' Spoonful,/wiki/The_Lovin%27_Spoonful,"Steve Boone, Joe Butler, John Sebastian, and Zal Yanovsky. [59]"
Sat Jan 01 00:00:00 GMT 2000,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/The_Moonglows_1956.jpg/75px-The_Moonglows_1956.jpg,The Moonglows,https://en.wikipedia.org/wiki/The_Moonglows,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/The_Moonglows_1956.jpg/75px-The_Moonglows_1956.jpg,The Moonglows 1956.jpg,2000,The Moonglows,/wiki/The_Moonglows,"Prentiss Barnes, Harvey Fuqua, Peter Graves, Billy Johnson, and Bobby Lester. [59]"
Sat Jan 01 00:00:00 GMT 2000,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Bonnie_Raitt_at_John_Edwards_presidential_campaign.jpg/75px-Bonnie_Raitt_at_John_Edwards_presidential_campaign.jpg,Bonnie Raitt,https://en.wikipedia.org/wiki/Bonnie_Raitt,//upload.wikimedia.org/wikipedia/commons/thumb/5/50/Bonnie_Raitt_at_John_Edwards_presidential_campaign.jpg/75px-Bonnie_Raitt_at_John_Edwards_presidential_campaign.jpg,Bonnie Raitt performing at John Edwards presidential campaign in 2007,2000,Bonnie Raitt,/wiki/Bonnie_Raitt,
Sat Jan 01 00:00:00 GMT 2000,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/James_Taylor_-_Columbia.jpg/75px-James_Taylor_-_Columbia.jpg,James Taylor,https://en.wikipedia.org/wiki/James_Taylor,//upload.wikimedia.org/wikipedia/en/thumb/c/cf/James_Taylor_-_Columbia.jpg/75px-James_Taylor_-_Columbia.jpg,James Taylor - Columbia.jpg,2000,James Taylor,/wiki/James_Taylor,
Wed Jan 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Aerosmith2007.jpg/75px-Aerosmith2007.jpg,Aerosmith,https://en.wikipedia.org/wiki/Aerosmith,//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Aerosmith2007.jpg/75px-Aerosmith2007.jpg,"Left to right: Tom Hamilton (bass), Steven Tyler (vocals, percussion), Joey Kramer (drums), Brad Whitford (guitar), and Joe Perry (guitar)",2001,Aerosmith,/wiki/Aerosmith,"Tom Hamilton, Joey Kramer, Joe Perry, Steven Tyler, and Brad Whitford. [60]"
Wed Jan 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Solomon_Burke.jpg/75px-Solomon_Burke.jpg,Solomon Burke,https://en.wikipedia.org/wiki/Solomon_Burke,//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Solomon_Burke.jpg/75px-Solomon_Burke.jpg,"Solomon Burke performing on April 19, 2008",2001,Solomon Burke,/wiki/Solomon_Burke,
Wed Jan 01 00:00:00 GMT 2020,,The Flamingos,https://en.wikipedia.org/wiki/The_Flamingos,,,2001,The Flamingos,/wiki/The_Flamingos,"Jake Carey, Zeke Carey, Johnny Carter, Tommy Hunt, Terry ""Buzzy"" Johnson, Sollie McElroy, Nate Nelson, and Paul Wilson. [61]"
Wed Jan 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Michael_Jackson_in_1988.jpg/75px-Michael_Jackson_in_1988.jpg,Michael Jackson,https://en.wikipedia.org/wiki/Michael_Jackson,//upload.wikimedia.org/wikipedia/commons/thumb/3/31/Michael_Jackson_in_1988.jpg/75px-Michael_Jackson_in_1988.jpg,"Jackson performing in 1988, during the Bad World Tour.",2001,Michael Jackson,/wiki/Michael_Jackson,
Wed Jan 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Queen_-_montagem.png/75px-Queen_-_montagem.png,Queen (band),https://en.wikipedia.org/wiki/Queen_(band),//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Queen_-_montagem.png/75px-Queen_-_montagem.png,"Top: Brian May, Freddie Mercury  Bottom: John Deacon, Roger Taylor",2001,Queen,/wiki/Queen_(band),"John Deacon, Brian May, Freddie Mercury, and Roger Taylor. [62]"
Wed Jan 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Paul_Simon_at_the_9-30_Club_%28b%29.jpg/75px-Paul_Simon_at_the_9-30_Club_%28b%29.jpg,Paul Simon,https://en.wikipedia.org/wiki/Paul_Simon,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Paul_Simon_at_the_9-30_Club_%28b%29.jpg/75px-Paul_Simon_at_the_9-30_Club_%28b%29.jpg,"Paul Simon performing at the 9:30 Club, May 27, 2011",2001,Paul Simon,/wiki/Paul_Simon,
Wed Jan 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Becker_%26_Fagen_of_Steely_Dan_at_Pori_Jazz_2007.jpg/75px-Becker_%26_Fagen_of_Steely_Dan_at_Pori_Jazz_2007.jpg,Steely Dan,https://en.wikipedia.org/wiki/Steely_Dan,//upload.wikimedia.org/wikipedia/commons/thumb/1/14/Becker_%26_Fagen_of_Steely_Dan_at_Pori_Jazz_2007.jpg/75px-Becker_%26_Fagen_of_Steely_Dan_at_Pori_Jazz_2007.jpg,Becker & Fagen of Steely Dan at Pori Jazz 2007.jpg,2001,Steely Dan,/wiki/Steely_Dan,Walter Becker and Donald Fagen. [63]
Wed Jan 01 00:00:00 GMT 2020,,Ritchie Valens,https://en.wikipedia.org/wiki/Ritchie_Valens,,,2001,Ritchie Valens,/wiki/Ritchie_Valens,
Sat Feb 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Isaac_Hayes_2.jpg/75px-Isaac_Hayes_2.jpg,Isaac Hayes,https://en.wikipedia.org/wiki/Isaac_Hayes,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Isaac_Hayes_2.jpg/75px-Isaac_Hayes_2.jpg,Isaac Hayes 2.jpg,2002,Isaac Hayes,/wiki/Isaac_Hayes,
Sat Feb 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Brenda_Lee_1977.JPG/75px-Brenda_Lee_1977.JPG,Brenda Lee,https://en.wikipedia.org/wiki/Brenda_Lee,//upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Brenda_Lee_1977.JPG/75px-Brenda_Lee_1977.JPG,Lee in 1977,2002,Brenda Lee,/wiki/Brenda_Lee,
Sat Feb 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Vegoose_petty.jpg/75px-Vegoose_petty.jpg,Tom Petty and the Heartbreakers,https://en.wikipedia.org/wiki/Tom_Petty_and_the_Heartbreakers,//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Vegoose_petty.jpg/75px-Vegoose_petty.jpg,Tom Petty,2002,Tom Petty and the Heartbreakers,/wiki/Tom_Petty_and_the_Heartbreakers,"Tom Petty, Ron Blair, Mike Campbell, Howie Epstein, Stan Lynch, and Benmont Tench. [64]"
Sat Feb 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Gene_Pitney_1967.JPG/75px-Gene_Pitney_1967.JPG,Gene Pitney,https://en.wikipedia.org/wiki/Gene_Pitney,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Gene_Pitney_1967.JPG/75px-Gene_Pitney_1967.JPG,Gene Pitney 1967.JPG,2002,Gene Pitney,/wiki/Gene_Pitney,
Sat Feb 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Ramones_30081980_10_800.jpg/75px-Ramones_30081980_10_800.jpg,Ramones,https://en.wikipedia.org/wiki/Ramones,//upload.wikimedia.org/wikipedia/commons/thumb/1/14/Ramones_30081980_10_800.jpg/75px-Ramones_30081980_10_800.jpg,The Ramones in 1980,2002,Ramones,/wiki/Ramones,"Dee Dee Ramone, Joey Ramone, Johnny Ramone, Marky Ramone, and Tommy Ramone. [65]"
Sat Feb 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Talking_Heads_band1.jpg/75px-Talking_Heads_band1.jpg,Talking Heads,https://en.wikipedia.org/wiki/Talking_Heads,//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Talking_Heads_band1.jpg/75px-Talking_Heads_band1.jpg,Talking Heads band1.jpg,2002,Talking Heads,/wiki/Talking_Heads,"David Byrne, Chris Frantz, Jerry Harrison, and Tina Weymouth. [66]"
Sun Mar 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/ACDC_In_Tacoma_2009.jpg/75px-ACDC_In_Tacoma_2009.jpg,AC/DC,https://en.wikipedia.org/wiki/AC/DC,//upload.wikimedia.org/wikipedia/commons/thumb/9/9e/ACDC_In_Tacoma_2009.jpg/75px-ACDC_In_Tacoma_2009.jpg,"AC/DC, from left to right: Brian Johnson, Malcolm Young, Phil Rudd, Angus Young, Cliff Williams, performing at the Tacoma Dome in Tacoma, Washington on 31 August 2009.",2003,AC/DC,/wiki/AC/DC,"Brian Johnson, Phil Rudd, Bon Scott, Cliff Williams, Angus Young, and Malcolm Young. [67]"
Sun Mar 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Clash_21051980_12_800.jpg/75px-Clash_21051980_12_800.jpg,The Clash,https://en.wikipedia.org/wiki/The_Clash,//upload.wikimedia.org/wikipedia/commons/thumb/3/34/Clash_21051980_12_800.jpg/75px-Clash_21051980_12_800.jpg,The Clash in 1980,2003,The Clash,/wiki/The_Clash,"Terry Chimes, Topper Headon, Mick Jones, Paul Simonon, and Joe Strummer. [68]"
Sun Mar 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Elvis_Costello_2012.JPG/75px-Elvis_Costello_2012.JPG,Elvis Costello,https://en.wikipedia.org/wiki/Elvis_Costello,//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Elvis_Costello_2012.JPG/75px-Elvis_Costello_2012.JPG,Elvis Costello,2003,Elvis Costello & the Attractions,/wiki/Elvis_Costello,"Elvis Costello, Steve Nieve, Bruce Thomas, and Pete Thomas. [69]"
Sun Mar 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/ThePolice_2007.jpg/75px-ThePolice_2007.jpg,The Police,https://en.wikipedia.org/wiki/The_Police,//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/ThePolice_2007.jpg/75px-ThePolice_2007.jpg,"The Police in 2007, left to right: Stewart Copeland, Sting, Andy Summers",2003,The Police,/wiki/The_Police,"Stewart Copeland, Sting, and Andy Summers. [70]"
Sun Mar 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/TheRighteousBrothersperformingKBF.jpg/75px-TheRighteousBrothersperformingKBF.jpg,The Righteous Brothers,https://en.wikipedia.org/wiki/The_Righteous_Brothers,//upload.wikimedia.org/wikipedia/commons/thumb/0/0c/TheRighteousBrothersperformingKBF.jpg/75px-TheRighteousBrothersperformingKBF.jpg,TheRighteousBrothersperformingKBF.jpg,2003,The Righteous Brothers,/wiki/The_Righteous_Brothers,Bobby Hatfield and Bill Medley. [71]
Wed Apr 01 00:00:00 GMT 2020,,Jackson Browne,https://en.wikipedia.org/wiki/Jackson_Browne,,,2004,Jackson Browne,/wiki/Jackson_Browne,
Wed Apr 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/The_Dells.png/75px-The_Dells.png,The Dells,https://en.wikipedia.org/wiki/The_Dells,//upload.wikimedia.org/wikipedia/commons/thumb/1/1c/The_Dells.png/75px-The_Dells.png,The Dells.png,2004,The Dells,/wiki/The_Dells,"Verne Allison, Chuck Barksdale, Johnny Carter, Johnny Funches, Marvin Junior, and Michael McGill. [72]"
Wed Apr 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/George_Harrison_1974_edited.jpg/75px-George_Harrison_1974_edited.jpg,George Harrison,https://en.wikipedia.org/wiki/George_Harrison,//upload.wikimedia.org/wikipedia/commons/thumb/0/05/George_Harrison_1974_edited.jpg/75px-George_Harrison_1974_edited.jpg,George Harrison 1974 edited.jpg,2004,George Harrison,/wiki/George_Harrison,
Wed Apr 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Prince_Brussels_1986.jpg/75px-Prince_Brussels_1986.jpg,Prince (musician),https://en.wikipedia.org/wiki/Prince_(musician),//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Prince_Brussels_1986.jpg/75px-Prince_Brussels_1986.jpg,Prince performing in Brussels during the Hit N Run Tour in 1986,2004,Prince,/wiki/Prince_(musician),
Wed Apr 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bob_Seger_1977.JPG/75px-Bob_Seger_1977.JPG,Bob Seger,https://en.wikipedia.org/wiki/Bob_Seger,//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bob_Seger_1977.JPG/75px-Bob_Seger_1977.JPG,Bob Seger 1977.JPG,2004,Bob Seger,/wiki/Bob_Seger,
Wed Apr 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Traffic_1973.jpg/75px-Traffic_1973.jpg,Traffic (band),https://en.wikipedia.org/wiki/Traffic_(band),//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Traffic_1973.jpg/75px-Traffic_1973.jpg,Traffic 1973.jpg,2004,Traffic,/wiki/Traffic_(band),"Jim Capaldi, Dave Mason, Steve Winwood, and Chris Wood. [73]"
Wed Apr 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/ZZ_Top_Live.jpg/75px-ZZ_Top_Live.jpg,ZZ Top,https://en.wikipedia.org/wiki/ZZ_Top,//upload.wikimedia.org/wikipedia/commons/thumb/0/03/ZZ_Top_Live.jpg/75px-ZZ_Top_Live.jpg,"ZZ Top performing at St. Augustine Amphitheatre in Florida on May 22, 2008, from left to right: Dusty Hill, Frank Beard (drumming), and Billy Gibbons",2004,ZZ Top,/wiki/ZZ_Top,"Frank Beard, Billy Gibbons, and Dusty Hill. [74]"
Fri May 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Buddy_9960.jpg/75px-Buddy_9960.jpg,Buddy Guy,https://en.wikipedia.org/wiki/Buddy_Guy,//upload.wikimedia.org/wikipedia/commons/thumb/2/20/Buddy_9960.jpg/75px-Buddy_9960.jpg,"Buddy Guy performing and interacting with the crowd in Albany, Indiana, August 20, 2011",2005,Buddy Guy,/wiki/Buddy_Guy,
Fri May 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/The_O%27Jays-photo-by-raymond-boyd.jpg/75px-The_O%27Jays-photo-by-raymond-boyd.jpg,The O'Jays,https://en.wikipedia.org/wiki/The_O%27Jays,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/The_O%27Jays-photo-by-raymond-boyd.jpg/75px-The_O%27Jays-photo-by-raymond-boyd.jpg,The O'Jays-photo-by-raymond-boyd.jpg,2005,The O'Jays,/wiki/The_O%27Jays,"Eddie Levert, Bobby Massey, William Powell, Sammy Strain, and Walter Williams. [75]"
Fri May 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Pretenders_Dec_81.JPG/75px-Pretenders_Dec_81.JPG,Pretenders (band),https://en.wikipedia.org/wiki/Pretenders_(band),//upload.wikimedia.org/wikipedia/commons/thumb/0/03/Pretenders_Dec_81.JPG/75px-Pretenders_Dec_81.JPG,"The Pretenders, Dominion Theatre, London, December 1981",2005,Pretenders,/wiki/Pretenders_(band),"Martin Chambers, Pete Farndon, James Honeyman-Scott, and Chrissie Hynde. [76]"
Fri May 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Percy_Sledge_at_the_Alabama_Music_Hall_of_Fame_Concert.jpg/75px-Percy_Sledge_at_the_Alabama_Music_Hall_of_Fame_Concert.jpg,Percy Sledge,https://en.wikipedia.org/wiki/Percy_Sledge,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Percy_Sledge_at_the_Alabama_Music_Hall_of_Fame_Concert.jpg/75px-Percy_Sledge_at_the_Alabama_Music_Hall_of_Fame_Concert.jpg,Sledge at the 2010 Alabama Music Hall of Fame Concert,2005,Percy Sledge,/wiki/Percy_Sledge,
Fri May 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/U2_Gelsenkirchen_August_3rd_2009.png/75px-U2_Gelsenkirchen_August_3rd_2009.png,U2,https://en.wikipedia.org/wiki/U2,//upload.wikimedia.org/wikipedia/commons/thumb/6/6d/U2_Gelsenkirchen_August_3rd_2009.png/75px-U2_Gelsenkirchen_August_3rd_2009.png,U2 Gelsenkirchen August 3rd 2009.png,2005,U2,/wiki/U2,"Bono, Adam Clayton, The Edge, and Larry Mullen, Jr.. [77]"
Mon Jun 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Sabs.jpg/75px-Sabs.jpg,Black Sabbath,https://en.wikipedia.org/wiki/Black_Sabbath,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Sabs.jpg/75px-Sabs.jpg,"Left to right: Geezer Butler, Tony Iommi, Bill Ward, Ozzy Osbourne",2006,Black Sabbath,/wiki/Black_Sabbath,"Geezer Butler, Tony Iommi, Ozzy Osbourne, and Bill Ward. [78]"
Mon Jun 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Blondie1977.jpg/75px-Blondie1977.jpg,Blondie (band),https://en.wikipedia.org/wiki/Blondie_(band),//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Blondie1977.jpg/75px-Blondie1977.jpg,"Blondie in 1977. L-R: Gary Valentine, Clem Burke, Debbie Harry, Chris Stein, and Jimmy Destri",2006,Blondie,/wiki/Blondie_(band),"Clem Burke, Jimmy Destri, Nigel Harrison, Debbie Harry, Frank Infante, Chris Stein, and Gary Valentine. [79]"
Mon Jun 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Miles_Davis_by_Palumbo.jpg/75px-Miles_Davis_by_Palumbo.jpg,Miles Davis,https://en.wikipedia.org/wiki/Miles_Davis,//upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Miles_Davis_by_Palumbo.jpg/75px-Miles_Davis_by_Palumbo.jpg,Miles Davis by Palumbo.jpg,2006,Miles Davis,/wiki/Miles_Davis,
Mon Jun 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Lynyrd_Skynyrd_%281977%29.jpg/75px-Lynyrd_Skynyrd_%281977%29.jpg,Lynyrd Skynyrd,https://en.wikipedia.org/wiki/Lynyrd_Skynyrd,//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Lynyrd_Skynyrd_%281977%29.jpg/75px-Lynyrd_Skynyrd_%281977%29.jpg,Lynyrd Skynyrd (1977).jpg,2006,Lynyrd Skynyrd,/wiki/Lynyrd_Skynyrd,"Bob Burns, Allen Collins, Steve Gaines, Ed King, Billy Powell, Artimus Pyle, Gary Rossington, Ronnie Van Zant, and Leon Wilkeson. [80]"
Mon Jun 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Sex_Pistols_in_Paradiso.jpg/75px-Sex_Pistols_in_Paradiso.jpg,Sex Pistols,https://en.wikipedia.org/wiki/Sex_Pistols,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Sex_Pistols_in_Paradiso.jpg/75px-Sex_Pistols_in_Paradiso.jpg,"The Sex Pistols in Amsterdam in 1977 (L–R: Paul Cook, Glen Matlock, Johnny Rotten and Steve Jones)",2006,Sex Pistols,/wiki/Sex_Pistols,"Paul Cook, Steve Jones, Glen Matlock, John Lydon, and Sid Vicious. [81]"
Wed Jul 01 00:00:00 GMT 2020,,Grandmaster Flash and The Furious Five,https://en.wikipedia.org/wiki/Grandmaster_Flash_and_The_Furious_Five,,,2007,Grandmaster Flash and The Furious Five,/wiki/Grandmaster_Flash_and_The_Furious_Five,"Melvin ""Melle Mel"" Glover, Nathaniel ""The Kidd Creole"" Glover, Eddie ""Scorpio"" Morris, Joseph ""Grandmaster Flash"" Sadler, Robert ""Cowboy"" Wiggins and Guy ""Rahiem"" Williams. [82]"
Wed Jul 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Padova_REM_concert_July_22_2003_blue.jpg/75px-Padova_REM_concert_July_22_2003_blue.jpg,R.E.M.,https://en.wikipedia.org/wiki/R.E.M.,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Padova_REM_concert_July_22_2003_blue.jpg/75px-Padova_REM_concert_July_22_2003_blue.jpg,"Left to right: Mike Mills, Michael Stipe, touring drummer Bill Rieflin (not inducted with the band), and Peter Buck.",2007,R.E.M.,/wiki/R.E.M.,"Bill Berry, Peter Buck, Mike Mills, and Michael Stipe. [83]"
Wed Jul 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/The_Ronettes.JPG/75px-The_Ronettes.JPG,The Ronettes,https://en.wikipedia.org/wiki/The_Ronettes,//upload.wikimedia.org/wikipedia/commons/thumb/0/04/The_Ronettes.JPG/75px-The_Ronettes.JPG,The Ronettes.JPG,2007,The Ronettes,/wiki/The_Ronettes,"Estelle Bennett, Ronnie Spector, and Nedra Talley. [84]"
Wed Jul 01 00:00:00 GMT 2020,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Patti_Smith_%28Haldern_Pop_Festival_2014%29_IMGP4121_smial_wp.jpg/75px-Patti_Smith_%28Haldern_Pop_Festival_2014%29_IMGP4121_smial_wp.jpg,Patti Smith,https://en.wikipedia.org/wiki/Patti_Smith,//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Patti_Smith_%28Haldern_Pop_Festival_2014%29_IMGP4121_smial_wp.jpg/75px-Patti_Smith_%28Haldern_Pop_Festival_2014%29_IMGP4121_smial_wp.jpg,Patti Smith performing at Haldern Pop 2014,2007,Patti Smith,/wiki/Patti_Smith,
